cd_cnpj;vl_latitude;vl_longitude;vl_latitude_orig;vl_longitude_orig;vl_total_veiculos_antt;vl_total_veiculos_leves;vl_total_veiculos_pesados;vlr_total_veiculos;fl_optante_simples;qt_filial;fl_optante_simei;de_saude_tributaria;de_nivel_atividade
7663583000180;-22.6372563;-47.1754771;-22,6372563;-47,1754771;;;;;0;;0;AMARELO;MEDIA
13436940000170;-16.4443537;-39.0653656;-16,4443537;-39,0653656;;;;;1;;0;AMARELO;MEDIA
14215475000100;-15.5919353;-56.0876115;-15,5919353;-56,0876115;;;;;1;;1;AMARELO;MEDIA
11287445000110;-23.5387582;-46.8015826;-23,5387582;-46,8015826;;;;;1;;0;VERDE;INATIVA
7157772000180;-29.7794744;-51.1501855;-29,7794744;-51,1501855;;1;0;1;0;;0;AZUL;MEDIA
7666166000190;-22.7578191;-47.4248468;-22,7578191;-47,4248468;;;;;1;;0;VERDE;ALTA
72846108000100;-23.6310184;-46.6815615;-23,6310184;-46,6815615;;;;;0;;0;AZUL;MEDIA
11077424000170;-12.2266797;-38.9618589;-12,2266797;-38,9618589;;;;;0;;0;AZUL;ALTA
2522287000650;-13.0354724;-39.0033039;-13,0354724;-39,0033039;;;;;0;;0;VERMELHO;MEDIA
3772240000100;-20.7717985;-49.3886588;-20,7717985;-49,3886588;;;;;0;;0;AZUL;MEDIA
11256306000120;-25.521729;-49.3038355;-25,521729;-49,3038355;;;;;0;;0;VERDE;ALTA
80603319000140;-23.3093545;-51.150101;-23,3093545;-51,150101;;;;;1;;1;AZUL;MEDIA
1018806000170;-23.5743774;-46.6894174;-23,5743774;-46,6894174;;;;;0;;0;;INATIVA
32319931002430;-3.1234017;-59.9797511;-3,1234017;-59,9797511;;;;;0;;0;VERDE;ALTA
11165967000140;-22.4812209;-43.1538616;-22,4812209;-43,1538616;;;;;1;;0;AZUL;MEDIA
95750402000110;-25.8432736;-48.5405558;-25,8432736;-48,5405558;;;;;0;;0;VERDE;ALTA
7737669000100;-26.3475504;-53.2776017;-26,3475504;-53,2776017;;;;;0;;0;AMARELO;MEDIA
52989191000160;-23.5585777;-46.580224;-23,5585777;-46,580224;;;;;0;;0;LARANJA;MEDIA
33054826002640;-7.1191636;-34.8519804;-7,1191636;-34,8519804;;;;;0;;0;VERDE;ALTA
1678757000100;-22.3346765;-49.0810557;-22,3346765;-49,0810557;;;;;0;;0;AZUL;INATIVA
14242953000170;-3.8530661;-38.5232067;-3,8530661;-38,5232067;;;;;1;;0;AMARELO;MEDIA
8433921000150;-21.5513436;-45.7342636;-21,5513436;-45,7342636;;;;;0;;0;AZUL;ALTA
12108502000110;-2.9396706;-44.2490374;-2,9396706;-44,2490374;;;;;0;;0;LARANJA;BAIXA
5511064000170;2.8189427;-60.6771851;2,8189427;-60,6771851;;;;;1;;0;VERDE;INATIVA
11800151000140;-16.7381639;-49.2361732;-16,7381639;-49,2361732;;4;0;4;1;;0;AZUL;ALTA
78497054000100;-26.9284795;-50.692602;-26,9284795;-50,692602;;;;;0;;0;AZUL;ALTA
2048717000210;-23.5407462;-47.4383407;-23,5407462;-47,4383407;;;;;0;;0;VERDE;MEDIA
15272706000180;-23.6044451;-46.6366444;-23,6044451;-46,6366444;;;;;1;;1;AMARELO;MEDIA
22972129000870;-6.0672616;-49.9070544;-6,0672616;-49,9070544;;;;;0;;0;VERDE;ALTA
9013528000170;-26.3295721;-48.8330172;-26,3295721;-48,8330172;;;;;0;;0;AMARELO;MEDIA
16404287015500;-23.6035028;-48.0465439;-23,6035028;-48,0465439;;;;;0;;0;VERMELHO;BAIXA
7217087000100;-8.2083293;-34.9197507;-8,2083293;-34,9197507;;;;;1;;0;AZUL;ALTA
14141470000180;-21.7402473;-43.3473243;-21,7402473;-43,3473243;;;;;1;;1;AMARELO;MEDIA
8598786000100;-28.2568925;-54.619219;-28,2568925;-54,619219;;0;9;9;1;;0;VERDE;ALTA
8208832000100;-22.8841322;-47.0493598;-22,8841322;-47,0493598;;;;;1;;1;AMARELO;MEDIA
7175600000130;-15.801519;-47.860297;-15,801519;-47,860297;;;;;0;;0;LARANJA;MEDIA
11338392000110;-4.7117598;-37.3540986;-4,7117598;-37,3540986;;;;;1;;0;AZUL;ALTA
8807535000180;-21.1332906;-48.9713293;-21,1332906;-48,9713293;;0;0;0;1;1;0;VERDE;MEDIA
7924398000100;-23.5373033;-46.6222199;-23,5373033;-46,6222199;;;;;0;;0;AMARELO;MEDIA
9379110000180;-30.0343392;-51.072271;-30,0343392;-51,072271;;2;1;3;0;;0;AZUL;ALTA
1838723032240;-2.5483024;-44.0821479;-2,5483024;-44,0821479;;;;;0;;0;VERMELHO;ALTA
7563145000140;-15.6419295;-56.039808;-15,6419295;-56,039808;;;;;0;;0;AZUL;ALTA
7126129000190;-6.2941232;-39.7678517;-6,2941232;-39,7678517;;;;;0;;0;;INATIVA
13119518000190;-29.9037753;-51.1739801;-29,9037753;-51,1739801;;;;;1;;0;AZUL;MEDIA
7423006000110;-23.8008079;-45.4036159;-23,8008079;-45,4036159;;;;;0;;0;AZUL;MEDIA
15348293000170;-22.9580233;-47.1191529;-22,9580233;-47,1191529;;;;;1;;1;AMARELO;BAIXA
15345403000140;-13.1130811;-38.8960733;-13,1130811;-38,8960733;;;;;1;;1;VERDE;ALTA
9023894000100;-20.4267378;-41.9644965;-20,4267378;-41,9644965;;1;0;1;1;;0;AZUL;ALTA
12463849000180;-3.7745094;-38.57395;-3,7745094;-38,57395;;;;;1;;0;AZUL;ALTA
7695541000120;-23.5810764;-46.5904915;-23,5810764;-46,5904915;;;;;1;;0;AZUL;MEDIA
9205677000130;-20.2660457;-40.4218121;-20,2660457;-40,4218121;;;;;0;;0;AMARELO;MEDIA
14797956000170;-31.5520478;-53.6778151;-31,5520478;-53,6778151;;;;;1;;1;VERDE;MEDIA
14794696000180;-21.1424775;-47.7656603;-21,1424775;-47,7656603;;;;;0;;0;AZUL;MEDIA
15445302000140;-19.9278861;-44.0385541;-19,9278861;-44,0385541;;;;;1;;1;VERDE;ALTA
14604709000100;-23.7636687;-46.6869036;-23,7636687;-46,6869036;;;;;1;;1;AMARELO;BAIXA
9174747000130;-19.8945772;-43.9088438;-19,8945772;-43,9088438;;;;;0;;0;LARANJA;MEDIA
139297000170;-26.9466347;-48.7488512;-26,9466347;-48,7488512;;2;3;5;0;;0;AZUL;ALTA
11664151000160;-19.9913006;-44.4219039;-19,9913006;-44,4219039;;;;;1;;1;AMARELO;MEDIA
6023225000140;-26.3886984;-53.0685912;-26,3886984;-53,0685912;;;;;1;;0;VERDE;ALTA
3714195000120;-23.5547863;-46.8787486;-23,5547863;-46,8787486;;;;;0;;0;AMARELO;MEDIA
46599320000100;-20.8004531;-49.3853865;-20,8004531;-49,3853865;;1;0;1;1;;0;VERDE;ALTA
7727509000260;-20.2646005;-42.0358273;-20,2646005;-42,0358273;;;;;1;;0;VERDE;ALTA
15052668000150;-23.555639;-46.4843244;-23,555639;-46,4843244;;;;;1;;1;AMARELO;MEDIA
5650918000280;-23.6352284;-46.701331;-23,6352284;-46,701331;;;;;0;;0;VERDE;MEDIA
7592805000110;-23.6467325;-46.6723679;-23,6467325;-46,6723679;;;;;0;;0;;INATIVA
45357241000120;-21.998908;-47.8864072;-21,998908;-47,8864072;;;;;0;;0;;INATIVA
74330242000180;-23.5270543;-46.811011;-23,5270543;-46,811011;;1;0;1;0;;0;;INATIVA
23072804000100;0.046523;-51.0562353;0,046523;-51,0562353;;;;;0;;0;;INATIVA
64291099000100;-17.9923011;-46.904767;-17,9923011;-46,904767;;;;;0;;0;;INATIVA
1700965000150;-29.7397731;-52.4466415;-29,7397731;-52,4466415;;1;0;1;0;;0;;INATIVA
3604007000100;-21.903897;-47.6207556;-21,903897;-47,6207556;;;;;0;;0;;INATIVA
9990035000190;-13.017997;-46.7091767;-13,017997;-46,7091767;;;;;0;;0;;INATIVA
10096723000190;-12.4846233;-43.9614341;-12,4846233;-43,9614341;;;;;0;;0;;INATIVA
6593380000100;-22.9138674;-43.2569018;-22,9138674;-43,2569018;;;;;0;;0;;INATIVA
9811893000120;-20.1829708;-49.7025847;-20,1829708;-49,7025847;;;;;0;;0;;INATIVA
14069863000120;-23.5370752;-46.6224611;-23,5370752;-46,6224611;;;;;1;;1;AZUL;MEDIA
11275033000160;-23.5307758;-47.1353997;-23,5307758;-47,1353997;;;;;0;;0;AMARELO;MEDIA
1469645000130;-23.5381376;-46.5112928;-23,5381376;-46,5112928;;;;;0;;0;;INATIVA
13345135000130;-23.7144314;-47.4260259;-23,7144314;-47,4260259;;;;;0;;0;AMARELO;MEDIA
11590229000140;-14.1335555;-47.5215168;-14,1335555;-47,5215168;;;;;1;;1;VERDE;INATIVA
17033261000100;-4.2576335;-43.0157602;-4,2576335;-43,0157602;;;;;0;1;0;AZUL;MEDIA
8813740000230;-23.1169722;-47.219709;-23,1169722;-47,219709;;;;;0;;0;VERDE;MEDIA
8918200000130;-23.5924604;-46.5264327;-23,5924604;-46,5264327;;1;0;1;0;;0;AZUL;BAIXA
74190943000160;-16.7381639;-49.2361732;-16,7381639;-49,2361732;;;;;0;;0;AMARELO;MEDIA
8022308000220;-22.2810099;-46.3772553;-22,2810099;-46,3772553;;;;;1;;0;VERDE;ALTA
25938978000120;-22.3082438;-45.3730693;-22,3082438;-45,3730693;;2;0;2;0;;0;VERDE;ALTA
13813677000190;-2.5474343;-44.3132578;-2,5474343;-44,3132578;;;;;0;;0;VERDE;MEDIA
13795325000150;-29.4994892;-51.9480482;-29,4994892;-51,9480482;;;;;0;;0;AZUL;INATIVA
9529669000140;-27.5832166;-48.6010525;-27,5832166;-48,6010525;;;;;0;;0;;INATIVA
9062710000110;-27.4032602;-49.6074744;-27,4032602;-49,6074744;;;;;0;;0;AZUL;INATIVA
13847278000140;-27.0888821;-48.9055855;-27,0888821;-48,9055855;;;;;1;;0;AZUL;ALTA
15986191000180;-28.1865802;-49.2130837;-28,1865802;-49,2130837;;;;;0;;0;;INATIVA
15977495000180;-22.7590681;-43.4777894;-22,7590681;-43,4777894;;;;;0;;0;;INATIVA
8212849000130;-21.7186744;-51.0219868;-21,7186744;-51,0219868;;;;;0;1;0;AMARELO;MEDIA
12165068000100;-21.4221383;-42.2039985;-21,4221383;-42,2039985;;;;;1;;1;AMARELO;MEDIA
14397594000120;-14.7935051;-39.0463797;-14,7935051;-39,0463797;;;;;0;;0;AMARELO;MEDIA
15509176000140;-2.5289404;-44.2955444;-2,5289404;-44,2955444;;;;;0;;0;AMARELO;BAIXA
1435328000950;-25.4887239;-52.5277164;-25,4887239;-52,5277164;;;;;0;;0;VERDE;MEDIA
1241733000180;-31.8537447;-52.8160557;-31,8537447;-52,8160557;;;;;0;;0;;INATIVA
15831206000130;-7.9453192;-36.2126976;-7,9453192;-36,2126976;;;;;1;;0;AZUL;ALTA
1567149000110;-27.0944416;-48.9112195;-27,0944416;-48,9112195;;;;;0;;0;LARANJA;BAIXA
4490347000110;-29.1503319;-51.1991327;-29,1503319;-51,1991327;;1;0;1;0;;0;VERDE;MEDIA
13470027000190;-29.7010588;-53.7144422;-29,7010588;-53,7144422;;;;;1;;1;AMARELO;MEDIA
56397243000160;-23.6035334;-46.9195502;-23,6035334;-46,9195502;;;;;0;;0;AMARELO;MEDIA
1477386000190;-22.9839633;-46.9865131;-22,9839633;-46,9865131;;;;;0;;0;LARANJA;BAIXA
13879455000170;-11.8730439;-55.4981782;-11,8730439;-55,4981782;;;;;0;;0;VERDE;ALTA
8877621000160;-23.0147985;-49.4731864;-23,0147985;-49,4731864;;;;;0;;0;AMARELO;MEDIA
2391387000260;-9.651539;-35.731213;-9,651539;-35,731213;;;;;1;;0;VERDE;MEDIA
13993425000190;-23.5455132;-46.6412553;-23,5455132;-46,6412553;;;;;0;;0;AZUL;MEDIA
93808863000170;-29.8881592;-51.1796313;-29,8881592;-51,1796313;;;;;0;;0;VERMELHO;INATIVA
12352255000100;-22.7604853;-43.4623202;-22,7604853;-43,4623202;;;;;1;;1;AMARELO;MEDIA
14829885000140;-15.3302138;-49.1060808;-15,3302138;-49,1060808;;;;;1;;1;VERDE;ALTA
14744664000170;-21.222914;-43.7791376;-21,222914;-43,7791376;;;;;0;;0;AMARELO;MEDIA
14730259000100;-12.9771275;-38.440352;-12,9771275;-38,440352;;;;;1;;1;VERDE;ALTA
8932596000170;-7.1699448;-34.8260514;-7,1699448;-34,8260514;;;;;0;;0;AZUL;ALTA
1710809000170;-19.93994;-43.9254302;-19,93994;-43,9254302;;;;;1;;0;VERDE;ALTA
1860876000170;-17.2867843;-42.7340561;-17,2867843;-42,7340561;;;;;0;;0;;INATIVA
786393000100;-9.5287917;-36.6741487;-9,5287917;-36,6741487;;;;;0;;0;LARANJA;BAIXA
16346143000190;-7.4714725;-34.8122891;-7,4714725;-34,8122891;;;;;1;;1;AMARELO;MEDIA
16370304000180;-3.907514;-38.3863218;-3,907514;-38,3863218;;;;;1;;1;AMARELO;MEDIA
95874632000190;-26.2042337;-48.9074522;-26,2042337;-48,9074522;;;;;0;;0;;INATIVA
14456365000130;-23.5608079;-46.4007157;-23,5608079;-46,4007157;;;;;0;;0;AZUL;MEDIA
14437566000190;-3.7676764;-38.6267809;-3,7676764;-38,6267809;;;;;1;;1;;INATIVA
13849407000130;-22.5818063;-44.9463471;-22,5818063;-44,9463471;;;;;0;;0;AMARELO;MEDIA
11756153000180;-22.8746253;-47.0432218;-22,8746253;-47,0432218;;0;0;0;0;;0;AZUL;MEDIA
11044548000150;-22.8902429;-47.0799811;-22,8902429;-47,0799811;;;;;0;;0;AMARELO;BAIXA
3782636000120;-25.4085237;-49.262296;-25,4085237;-49,262296;;;;;0;;0;AMARELO;MEDIA
14491972000130;-19.1566883;-45.4478632;-19,1566883;-45,4478632;;;;;1;;1;AMARELO;MEDIA
14478735000130;-17.8739574;-44.1730214;-17,8739574;-44,1730214;;;;;0;;0;VERDE;INATIVA
46551651000170;-23.545165;-46.6438072;-23,545165;-46,6438072;;;;;0;;0;LARANJA;MEDIA
14479537000190;-23.56139;-46.8314897;-23,56139;-46,8314897;;;;;1;;0;AZUL;MEDIA
84907294000120;-23.5568098;-51.4426355;-23,5568098;-51,4426355;;;;;0;;0;LARANJA;BAIXA
20487385000170;-20.6532863;-43.7896893;-20,6532863;-43,7896893;;;;;0;2;0;VERMELHO;ALTA
56982853000120;-22.7274012;-47.3684657;-22,7274012;-47,3684657;;;;;0;;0;AZUL;MEDIA
14230611000130;-2.5391099;-44.2829046;-2,5391099;-44,2829046;;;;;1;;1;AMARELO;BAIXA
7085401000130;-25.5165725;-48.5229975;-25,5165725;-48,5229975;;;;;1;;0;LARANJA;BAIXA
3261762000300;-22.4234538;-45.4610334;-22,4234538;-45,4610334;;;;;1;;0;VERDE;ALTA
8065068000160;-23.5049223;-46.871295;-23,5049223;-46,871295;;;;;0;;0;AZUL;MEDIA
14726624000600;-12.9689919;-38.4648206;-12,9689919;-38,4648206;;;;;0;;0;VERDE;ALTA
11253592000170;-23.5623495;-46.6307839;-23,5623495;-46,6307839;;;;;0;;0;VERDE;MEDIA
7114600000120;-22.7239061;-47.6752909;-22,7239061;-47,6752909;;;;;0;;0;AZUL;INATIVA
4177666000170;-3.4837236;-39.5742329;-3,4837236;-39,5742329;;;;;0;;0;;INATIVA
11509750000100;-6.9267723;-39.5736764;-6,9267723;-39,5736764;;;;;0;;0;VERDE;ALTA
15693193000180;-23.5535212;-46.6300317;-23,5535212;-46,6300317;;;;;1;;1;AMARELO;BAIXA
13106283000100;-8.131981;-35.0316476;-8,131981;-35,0316476;;;;;1;;1;VERDE;ALTA
6221073000190;-29.6473715;-51.1733963;-29,6473715;-51,1733963;;;;;1;;0;VERDE;ALTA
1391164000150;-28.6504007;-56.0070907;-28,6504007;-56,0070907;;;;;1;;0;VERMELHO;BAIXA
550961000170;-13.5284902;-39.9686376;-13,5284902;-39,9686376;;;;;0;;0;;INATIVA
1937271000130;-7.1782573;-34.8688863;-7,1782573;-34,8688863;;;;;0;;0;;INATIVA
61051413000190;-23.4851538;-46.3499122;-23,4851538;-46,3499122;;;;;0;;0;;INATIVA
79938643000130;-26.2192261;-49.408332;-26,2192261;-49,408332;;;;;0;;0;;INATIVA
9281857000100;-3.7763842;-38.5814312;-3,7763842;-38,5814312;;;;;0;;0;;INATIVA
81452146000250;-25.4560519;-49.3078857;-25,4560519;-49,3078857;;0;0;0;0;;0;VERDE;INATIVA
3950765000180;-23.6088864;-46.6651678;-23,6088864;-46,6651678;;;;;0;;0;;INATIVA
8964442000240;-15.3199161;-49.1137793;-15,3199161;-49,1137793;;;;;0;;0;VERDE;ALTA
15091798000100;-28.6399197;-49.1244862;-28,6399197;-49,1244862;;;;;1;;0;VERDE;INATIVA
3065246000210;-4.1756251;-38.4626177;-4,1756251;-38,4626177;;;;;1;;0;VERDE;ALTA
2606538000170;-22.5266773;-55.7143006;-22,5266773;-55,7143006;;;;;1;;0;VERDE;MEDIA
6974500000100;-2.9410162;-44.2494085;-2,9410162;-44,2494085;;;;;1;;0;AMARELO;BAIXA
2655126000120;-23.08821;-47.2234438;-23,08821;-47,2234438;;;;;0;;0;LARANJA;MEDIA
2847299000140;-20.4796878;-54.6649849;-20,4796878;-54,6649849;;;;;0;;0;AMARELO;MEDIA
1483971000100;-15.3309189;-49.1150265;-15,3309189;-49,1150265;;;;;0;;0;LARANJA;MEDIA
3803432000200;-27.4064389;-49.8241069;-27,4064389;-49,8241069;;;;;0;;0;VERDE;ALTA
4686737000160;-29.7177762;-52.4975954;-29,7177762;-52,4975954;;6;1;7;1;;0;VERDE;ALTA
60872306011870;-5.0803962;-42.7750051;-5,0803962;-42,7750051;;;;;0;;0;VERDE;ALTA
12937064000100;-12.9099738;-38.4425599;-12,9099738;-38,4425599;;;;;1;;1;AMARELO;MEDIA
82669383000150;-25.5346118;-49.1872007;-25,5346118;-49,1872007;;;;;0;;0;AMARELO;MEDIA
13292411000140;-12.9170257;-38.4658639;-12,9170257;-38,4658639;;;;;1;;1;AMARELO;MEDIA
6255719000150;-23.183047;-46.919124;-23,183047;-46,919124;;;;;1;;0;AZUL;MEDIA
14734682000170;-23.406717;-46.8978648;-23,406717;-46,8978648;;;;;1;;0;AMARELO;BAIXA
10538510000170;-5.1196799;-38.3560552;-5,1196799;-38,3560552;;;;;1;;0;LARANJA;MEDIA
431654000170;-8.1348722;-35.8620209;-8,1348722;-35,8620209;;;;;1;;0;AZUL;ALTA
15811750000110;-7.8031351;-35.2372257;-7,8031351;-35,2372257;;;;;0;;0;AMARELO;MEDIA
945308000100;-25.5214001;-54.5884233;-25,5214001;-54,5884233;;;;;0;;0;LARANJA;BAIXA
8917427000160;-23.4714794;-46.5298683;-23,4714794;-46,5298683;;;;;1;;0;AMARELO;BAIXA
13455314000120;-8.127561;-34.89891;-8,127561;-34,89891;;;;;1;;1;;INATIVA
10690683000100;-7.7525211;-34.8252882;-7,7525211;-34,8252882;;;;;0;;0;AZUL;ALTA
55677793000170;-23.9978741;-46.2617902;-23,9978741;-46,2617902;;;;;0;;0;AZUL;ALTA
10444692000110;-20.0807296;-47.4295515;-20,0807296;-47,4295515;;;;;0;;0;AMARELO;MEDIA
60459468000170;-23.9487651;-46.3272324;-23,9487651;-46,3272324;;;;;0;;0;AMARELO;MEDIA
1775595000110;-24.7564329;-51.772201;-24,7564329;-51,772201;;;;;0;1;0;AZUL;MEDIA
5965640000150;-23.3969682;-46.3204265;-23,3969682;-46,3204265;;;;;0;;0;AZUL;MEDIA
67286583000130;-23.6968573;-45.4405301;-23,6968573;-45,4405301;;;;;0;;0;LARANJA;BAIXA
15342759000120;-19.9768977;-44.0129184;-19,9768977;-44,0129184;;;;;1;;1;AMARELO;MEDIA
8364850000180;-22.7875562;-47.2811509;-22,7875562;-47,2811509;;;;;1;;0;AZUL;MEDIA
141758000140;-3.6769195;-39.3468642;-3,6769195;-39,3468642;;;;;0;;0;LARANJA;MEDIA
644718000110;-6.3248673;-47.4228183;-6,3248673;-47,4228183;;;;;0;;0;LARANJA;MEDIA
13324682000130;-21.1573636;-47.8216039;-21,1573636;-47,8216039;;;;;1;;0;VERDE;ALTA
89743959000120;-31.3692776;-51.9644441;-31,3692776;-51,9644441;;;;;0;;0;AMARELO;MEDIA
12749029000150;-23.52602;-46.4857027;-23,52602;-46,4857027;;;;;1;;1;AMARELO;MEDIA
13760837000180;-23.5199876;-46.5775829;-23,5199876;-46,5775829;;;;;1;;1;VERDE;MEDIA
9119498000180;-23.3513263;-47.8450502;-23,3513263;-47,8450502;;;;;1;;0;AZUL;MEDIA
11712686000160;-3.7294922;-38.5992953;-3,7294922;-38,5992953;;;;;1;;1;VERDE;ALTA
71745020000130;-20.7964949;-49.3647794;-20,7964949;-49,3647794;;5;0;5;1;;0;VERDE;ALTA
10366162000100;-23.5968712;-46.6650467;-23,5968712;-46,6650467;;1;0;1;0;;0;VERDE;INATIVA
5018907000100;-23.5176946;-47.4901407;-23,5176946;-47,4901407;;;;;0;;0;;INATIVA
12360703000100;-5.2125693;-37.3578783;-5,2125693;-37,3578783;;;;;1;;0;AMARELO;MEDIA
5583856000150;-23.5926326;-46.7886104;-23,5926326;-46,7886104;;;;;1;;0;LARANJA;BAIXA
6874032000100;-25.4273147;-49.2983615;-25,4273147;-49,2983615;;1;0;1;1;;0;LARANJA;MUITO BAIXA
8241939000150;-23.9745563;-46.3042503;-23,9745563;-46,3042503;;;;;0;;0;AZUL;MEDIA
13472906000150;-5.8261198;-35.2099082;-5,8261198;-35,2099082;;;;;0;;0;AMARELO;MEDIA
13210408000130;-12.5586682;-55.7141296;-12,5586682;-55,7141296;;;;;1;;1;AMARELO;MEDIA
12560648000100;-12.6971776;-38.3331983;-12,6971776;-38,3331983;;;;;0;;0;;INATIVA
11230981000180;0.0409528;-51.0593755;0,0409528;-51,0593755;;;;;0;;0;AMARELO;MEDIA
9098066000130;-29.7777604;-50.0317918;-29,7777604;-50,0317918;;;;;0;;0;;INATIVA
22803050000140;-3.1276488;-59.9959223;-3,1276488;-59,9959223;;;;;0;1;0;AZUL;ALTA
31379761000120;-22.9346804;-43.1768423;-22,9346804;-43,1768423;;;;;0;;0;LARANJA;BAIXA
1511009000120;-6.7737857;-43.0090337;-6,7737857;-43,0090337;;;;;1;;0;AZUL;ALTA
4955387000190;-23.5854885;-46.6469588;-23,5854885;-46,6469588;;;;;0;;0;AZUL;MEDIA
1432102000220;-26.9742092;-48.6390309;-26,9742092;-48,6390309;;;;;0;;0;;INATIVA
11640221000140;-8.0854424;-34.9418627;-8,0854424;-34,9418627;;;;;0;;0;;INATIVA
2265018000140;-23.3936989;-46.3205265;-23,3936989;-46,3205265;;;;;1;;0;LARANJA;BAIXA
2557883000160;-23.8973325;-46.4216722;-23,8973325;-46,4216722;;;;;0;;0;LARANJA;BAIXA
5466207000170;-20.6601145;-43.7899331;-20,6601145;-43,7899331;;;;;1;;0;LARANJA;MEDIA
15104884000100;-23.207137;-47.3108096;-23,207137;-47,3108096;;;;;0;;0;;INATIVA
12751896000120;-23.4094028;-46.7534243;-23,4094028;-46,7534243;;;;;1;;0;AZUL;MEDIA
13095411000150;-21.0188483;-48.7748439;-21,0188483;-48,7748439;;;;;1;;1;AMARELO;MEDIA
7858823000100;-27.6209348;-54.3115925;-27,6209348;-54,3115925;;;;;1;;0;VERDE;ALTA
1949435000140;-15.7707222;-47.8877059;-15,7707222;-47,8877059;;;;;0;;0;LARANJA;MEDIA
9405295000150;-12.9018021;-38.484296;-12,9018021;-38,484296;;;;;0;;0;AMARELO;ALTA
16954572000140;-23.5874241;-46.6795835;-23,5874241;-46,6795835;;;;;0;;0;VERDE;MEDIA
15896277000200;-8.7908892;-63.8776281;-8,7908892;-63,8776281;;;;;0;;0;VERDE;ALTA
5959141000150;-17.4888;-44.770458;-17,4888;-44,770458;;;;;0;;0;AMARELO;ALTA
2709180000100;-23.3084047;-51.1783325;-23,3084047;-51,1783325;;1;0;1;1;;0;VERDE;ALTA
11880147000130;-27.2407177;-48.6345765;-27,2407177;-48,6345765;;0;1;1;1;;0;VERDE;ALTA
12356255000170;-22.7561319;-43.4607419;-22,7561319;-43,4607419;;;;;1;;1;AMARELO;MEDIA
17161290001120;-19.9395222;-43.9356552;-19,9395222;-43,9356552;;;;;0;;0;;INATIVA
15483621000140;-20.4567768;-54.6134946;-20,4567768;-54,6134946;;;;;0;;0;;INATIVA
17480294000280;-21.7545819;-43.3509932;-21,7545819;-43,3509932;;;;;0;;0;;INATIVA
16752073000170;-18.6033652;-43.3790446;-18,6033652;-43,3790446;;;;;0;;0;;INATIVA
16669897000180;-19.9213429;-43.9421514;-19,9213429;-43,9421514;;;;;0;;0;;INATIVA
15313752000260;-5.3811357;-49.1331024;-5,3811357;-49,1331024;;;;;0;;0;;INATIVA
97474720000120;-22.8239153;-43.0477664;-22,8239153;-43,0477664;;;;;0;;0;;INATIVA
53451902000100;-23.5927078;-46.8327337;-23,5927078;-46,8327337;;1;0;1;0;;0;;INATIVA
7747741000180;-22.8014308;-43.0185757;-22,8014308;-43,0185757;;;;;0;;0;;INATIVA
16006660000110;-16.6646824;-49.2466569;-16,6646824;-49,2466569;;;;;0;;0;;INATIVA
473919000100;-21.1812865;-47.8054756;-21,1812865;-47,8054756;;;;;0;;0;;INATIVA
236398000160;-18.5598391;-51.1332652;-18,5598391;-51,1332652;;;;;0;;0;;INATIVA
1617737000110;-15.8471766;-47.9511968;-15,8471766;-47,9511968;;;;;0;;0;;INATIVA
9267266000170;-23.4036127;-51.9566396;-23,4036127;-51,9566396;;;;;0;;0;;INATIVA
31826886000150;-22.8999108;-43.1024852;-22,8999108;-43,1024852;;;;;0;;0;;INATIVA
69380285000130;-2.5419863;-44.2167093;-2,5419863;-44,2167093;;;;;0;;0;;INATIVA
11936670000130;-26.8941391;-49.2335542;-26,8941391;-49,2335542;;;;;0;;0;;INATIVA
5948105000190;-25.4183616;-49.2683626;-25,4183616;-49,2683626;;;;;0;;0;;INATIVA
5123298000140;-27.8846679;-53.3043176;-27,8846679;-53,3043176;;;;;0;;0;;INATIVA
7799911000170;-18.913196;-48.2718616;-18,913196;-48,2718616;;;;;0;;0;;INATIVA
10615732000140;-23.2037663;-45.9463272;-23,2037663;-45,9463272;;;;;0;;0;;INATIVA
18431221000180;-18.5852601;-49.1933578;-18,5852601;-49,1933578;;;;;0;;0;;INATIVA
8063499000350;-22.472994;-48.5637543;-22,472994;-48,5637543;;;;;0;;0;VERDE;MEDIA
1123756000190;-23.2763519;-51.2855083;-23,2763519;-51,2855083;;;;;1;;0;VERDE;MEDIA
13036999000170;-8.0228625;-34.9627985;-8,0228625;-34,9627985;;;;;0;;0;VERDE;ALTA
5369621000160;-23.6031519;-46.6688462;-23,6031519;-46,6688462;;;;;0;;0;VERDE;ALTA
471055000180;-1.3436341;-48.4783124;-1,3436341;-48,4783124;;;;;0;;0;VERDE;INATIVA
24488751000400;-6.8078347;-35.0767469;-6,8078347;-35,0767469;;;;;0;;0;VERDE;ALTA
16611338000110;-25.6675666;-52.1248116;-25,6675666;-52,1248116;;;;;1;;0;VERDE;ALTA
11958098000100;-14.6685319;-40.4705201;-14,6685319;-40,4705201;;;;;1;;1;AMARELO;MEDIA
12431238000150;-23.5455614;-46.6416683;-23,5455614;-46,6416683;;;;;0;;0;VERDE;ALTA
14481385000160;-25.4789102;-49.3251794;-25,4789102;-49,3251794;;;;;1;;0;AZUL;MEDIA
13160169000150;-20.0688734;-43.9828739;-20,0688734;-43,9828739;;;;;1;;1;VERDE;ALTA
16594450000190;-27.8517997;-54.4703104;-27,8517997;-54,4703104;;;;;1;;1;VERDE;MEDIA
